stat_key,stat_index,Connecticut,Andover,Ansonia,Ashford,Avon,Barkhamsted,Beacon Falls,Berlin,Bethany,Bethel,Bethlehem,Bloomfield,Bolton,Bozrah,Branford,Bridgeport,Bridgewater,Bristol,Brookfield,Brooklyn,Burlington,Canaan,Canterbury,Canton,Chaplin,Cheshire,Chester,Clinton,Colchester,Colebrook,Columbia,Cornwall,Coventry,Cromwell,Danbury,Darien,Deep River,Derby,Durham,Eastford,East Granby,East Haddam,East Hampton,East Hartford,East Haven,East Lyme,Easton,East Windsor,Ellington,Enfield,Essex,Fairfield,Farmington,Franklin,Glastonbury,Goshen,Granby,Greenwich,Griswold,Groton City,Guilford,Haddam,Hamden,Hampton,Hartford,Hartland,Harwinton,Hebron,Kent,Killingly,Killingworth,Lebanon,Ledyard,Ledyard (State Police),Lisbon,Litchfield,Lyme,Madison,Manchester,Mansfield,Marlborough,Meriden,Middlebury,Middlefield,Middletown,Milford,Monroe,Montville,Morris,Naugatuck,New Britain,New Canaan,New Fairfield,New Hartford,New Haven,Newington,New London,New Milford,Newtown,Norfolk,North Branford,North Canaan,North Haven,North Stonington,Norwalk,Norwich,Old Lyme,Old Saybrook,Orange,Oxford,Plainfield,Plainville,Plymouth,Pomfret,Portland,Preston,Prospect,Putnam Municipal,Putnam,Redding,Ridgefield,Rocky Hill,Roxbury,Salem,Salisbury,Scotland,Seymour,Sharon,Shelton,Sherman,Simsbury,Somers,Southbury,Southington,South Windsor,Sprague,Stafford,Stamford,Sterling,Stonington,Stratford,Suffield,Thomaston,Thompson,Tolland,Torrington,Trumbull,Union,Vernon,Voluntown,Wallingford,Warren,Washington,Waterbury,Waterford,Watertown,Westbrook,West Hartford,West Haven,Weston,Westport,Wethersfield,Willington,Wilton,Winchester,Willimantic,Windham,Windsor,Windsor Locks,Wolcott,Woodbridge,Woodbury,Woodstock,Yale University,UConn - Storrs,Foxwoods Casino,Mohegan Sun Casino,CT Department of Motor Vehicles,MTA,C.C.S.U.,E.C.S.U.,UConn Health Ctr,W.C.S.U.,S.C.S.U.,State Capitol,Groton Town,Groton Long Pt.,State Police Misc.*,Mashantucket Tribal PD,Mohegan Tribal PD,Fairfield 1,Hartford 1,Litchfield 1,Middlesex,New Haven 1,New London 1,Tolland 1,Windham 1,New York,Urban,NonUrban,CSP Total,NIBRS,Summary
Burgl 55-59,165,33,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,1,1,15,2,0,0,0,11,22,6,27,6
Burgl 60-64,166,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,3,4,0,4,2,0,0,0,5,12,3,10,7
Burgl 65+,167,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,1,0,3,11,0,10,4
Burgl Asian,168,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,1,0,1,0,2,7,1,5,4
Burgl Black,169,491,0,5,0,0,0,1,6,0,0,0,9,0,0,0,23,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,6,3,0,2,0,0,0,0,1,8,6,0,0,0,0,2,0,5,1,0,1,0,1,11,0,3,0,0,25,0,60,0,0,0,0,0,0,0,1,0,0,1,0,0,10,0,0,16,0,0,11,8,4,2,0,1,12,0,0,0,46,4,5,1,0,0,1,0,4,0,13,7,0,0,4,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,5,0,0,0,0,0,5,0,0,18,0,2,28,0,0,0,1,3,4,0,5,0,2,0,0,25,0,1,0,10,16,0,4,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,124,141,8,12,173,24,8,1,0,172,319,9,333,158
Burgl Indian,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burgl White,171,1422,0,15,3,0,1,2,9,2,4,0,1,0,1,7,28,0,31,5,3,1,0,0,0,2,1,0,7,6,0,2,3,2,1,40,3,0,11,0,0,0,2,4,26,20,10,0,0,1,29,1,17,13,2,6,0,0,10,3,7,10,2,18,0,85,0,2,0,1,4,2,1,2,0,2,2,1,6,22,5,2,42,4,3,13,24,5,7,0,31,57,1,0,2,32,10,7,2,2,1,6,3,24,2,19,35,2,4,20,6,1,11,6,0,0,0,3,7,1,1,5,3,2,1,1,3,19,5,32,0,4,1,6,15,19,2,8,22,1,15,21,3,6,5,1,43,20,0,11,0,10,0,4,46,20,17,0,12,20,0,3,8,2,0,11,24,1,11,4,16,6,4,4,2,1,0,0,0,0,0,0,0,0,0,0,10,3,3,1,2,238,382,116,42,409,142,34,59,0,213,1209,153,1023,399
Burgl Unknown Race,172,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,3,2,12,4,2,2,0,0,39,9,39,0
Burgl F,173,213,0,3,0,0,0,0,0,0,1,0,0,0,0,1,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,5,5,0,0,0,0,3,0,1,7,2,0,0,0,2,0,3,1,0,3,0,22,0,1,0,0,2,0,0,0,0,0,0,0,4,2,1,0,2,0,0,2,2,1,1,0,8,10,0,0,0,8,0,2,0,0,0,0,0,2,0,3,7,0,0,3,1,1,5,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,2,0,0,1,0,2,0,2,0,1,5,0,0,1,1,8,4,0,4,0,0,0,0,9,1,3,0,1,0,0,1,0,1,0,3,1,1,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,28,64,19,2,59,25,7,9,0,45,168,21,151,62
Burgl M,174,1748,0,17,3,0,1,3,15,2,3,0,10,0,1,6,47,0,32,5,2,1,0,0,0,2,1,1,7,6,0,3,3,4,1,45,6,0,12,1,0,0,2,5,29,23,12,0,0,1,28,1,21,7,0,7,0,1,21,3,7,9,2,41,0,124,0,1,0,1,2,2,1,3,0,2,3,1,2,31,4,3,56,4,3,22,30,8,8,0,25,60,1,0,2,70,14,10,3,2,1,7,3,27,2,30,36,3,4,21,6,1,8,5,0,0,0,2,8,1,1,5,5,3,1,0,2,20,4,38,0,2,1,6,14,24,0,8,38,1,16,50,3,6,5,2,40,20,0,12,1,13,0,4,63,19,15,0,21,38,0,6,8,1,0,9,23,1,14,4,17,9,4,3,6,1,0,0,0,0,0,0,1,0,0,0,11,2,3,1,0,347,466,108,54,536,146,37,54,0,342,1406,151,1249,499
Larceny <10,175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
Larceny 10-12,176,51,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,1,1,0,0,0,3,0,2,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,19,2,4,11,6,1,0,0,17,34,1,35,16
Larceny 13-14,177,249,0,3,0,0,0,0,1,0,0,0,4,0,0,3,8,0,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,1,10,3,0,0,0,0,0,0,0,9,0,0,0,0,1,0,2,0,0,2,0,20,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,8,0,0,6,15,0,0,0,1,6,0,0,1,8,0,2,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,14,0,0,1,0,0,0,0,0,27,0,1,0,0,0,0,15,3,0,0,8,4,0,0,0,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,74,78,1,7,67,17,2,3,0,65,184,3,170,79
Larceny 15,178,278,0,2,2,0,0,0,2,0,0,0,6,0,0,3,4,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,1,1,2,2,0,1,0,0,0,0,11,0,26,0,1,1,0,1,0,0,4,0,25,0,0,0,0,0,0,1,2,0,0,0,0,0,16,1,0,6,0,0,2,17,0,0,0,1,4,0,0,0,15,0,5,1,0,0,0,0,0,0,9,6,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,17,0,1,2,0,0,0,0,0,22,0,0,0,0,0,0,2,3,0,0,10,4,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,73,109,2,5,60,24,2,3,0,63,215,9,199,79
Larceny 16,179,371,0,1,0,5,0,1,1,0,0,0,3,0,0,5,3,0,2,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,19,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,13,0,27,0,0,1,0,1,0,0,4,0,45,0,0,0,0,0,0,0,2,0,0,0,0,0,24,3,0,10,0,0,0,24,0,1,0,3,7,0,0,0,20,2,5,2,0,0,0,1,0,0,10,4,1,1,0,1,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,2,0,1,15,0,4,8,0,0,0,0,1,23,0,1,0,1,0,0,4,4,3,0,11,9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,80,161,7,2,87,28,5,1,0,87,284,12,244,127
MVTheft <10,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Larceny 17,180,492,0,2,1,2,0,1,2,0,2,0,1,0,0,4,5,0,2,0,0,1,0,0,6,0,0,0,1,0,0,0,0,0,4,32,0,1,1,0,0,0,0,1,5,2,1,0,1,1,4,0,1,21,0,56,0,0,6,0,2,2,0,7,0,41,0,0,1,0,1,0,2,0,0,0,0,0,0,23,5,0,8,0,0,2,27,0,0,0,3,2,0,0,0,31,5,4,2,0,0,0,0,0,0,8,6,0,2,0,1,0,6,1,0,2,0,0,1,0,0,5,1,0,3,0,0,6,0,0,0,0,0,0,3,2,0,1,10,0,3,12,0,0,0,0,2,23,0,2,0,0,0,0,11,12,2,0,13,3,0,1,0,0,0,0,3,0,1,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,105,199,7,14,113,37,11,6,0,98,394,21,354,138
Larceny 18,181,442,0,1,0,1,0,1,1,0,0,0,3,0,0,5,4,0,5,1,1,0,0,0,6,0,2,0,1,1,0,0,0,1,1,27,2,0,1,0,0,0,3,0,5,3,0,0,3,1,1,0,2,18,0,47,0,2,6,0,1,0,1,6,0,19,0,1,0,0,5,0,0,0,0,0,0,0,0,19,2,0,5,0,0,4,30,0,0,0,3,3,3,0,0,24,2,4,1,0,0,0,0,2,0,9,1,0,1,1,0,0,3,0,0,1,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,9,0,2,9,0,0,0,0,5,24,0,7,0,1,0,0,11,8,0,0,14,4,0,2,0,0,0,0,1,0,3,0,3,1,0,0,3,8,0,0,0,1,0,0,0,0,0,0,3,0,0,0,4,102,162,7,12,107,25,19,8,0,67,375,18,344,98
Larceny 19,182,397,0,0,0,2,0,0,1,0,2,0,4,0,0,3,4,0,4,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,18,1,0,0,1,0,0,0,0,2,2,0,0,3,0,4,0,11,11,0,0,0,0,4,0,1,0,0,13,0,50,0,0,0,0,3,0,0,0,0,0,1,0,0,24,3,0,3,0,0,3,13,1,2,0,4,7,1,0,0,24,5,2,3,1,0,0,0,0,0,9,8,0,4,3,0,0,5,1,0,2,0,0,0,2,0,1,2,0,0,0,0,0,0,3,0,0,0,0,3,2,0,1,8,0,2,6,0,0,0,1,5,20,0,0,0,1,0,0,10,8,5,0,15,4,0,2,4,0,0,0,0,0,4,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,92,155,15,13,80,25,12,5,0,96,301,15,269,128
Larceny 20,183,281,0,1,0,0,0,0,2,0,2,0,1,0,0,2,1,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,10,0,0,3,2,0,0,0,0,3,0,1,1,0,0,0,0,6,9,0,0,0,0,3,0,0,1,0,3,0,30,0,0,0,0,1,0,0,0,0,0,1,0,0,25,1,0,2,0,0,4,11,0,0,0,2,3,0,0,0,13,4,0,2,0,0,0,0,0,0,3,3,0,0,3,1,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,3,1,0,7,0,0,8,0,0,1,0,4,19,0,4,0,4,0,1,9,7,3,0,8,7,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,2,0,0,0,4,62,101,13,9,63,18,12,3,0,60,221,11,194,87
Larceny 21,184,386,0,2,0,0,1,1,1,1,3,0,5,0,0,6,7,0,4,0,1,1,0,0,2,0,3,0,3,0,0,1,0,0,4,6,0,0,0,0,0,0,0,1,4,2,0,0,2,1,2,0,4,10,0,4,0,0,4,0,1,0,0,3,0,26,0,0,1,0,2,0,0,0,0,4,0,0,0,19,1,0,5,0,0,6,18,1,1,0,5,8,1,0,0,28,6,1,3,0,0,0,0,4,0,6,1,0,0,5,1,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,1,3,4,0,0,11,0,1,5,0,1,0,3,8,18,0,4,0,5,0,0,9,13,4,0,18,3,1,1,4,0,0,1,0,0,2,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,69,129,18,17,104,30,15,4,0,81,305,25,282,104
Larceny 22,185,326,0,4,0,0,0,0,4,0,1,0,3,0,0,2,2,0,1,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,1,0,3,0,0,1,1,2,0,11,12,0,1,0,0,2,0,1,1,0,5,0,33,0,0,0,0,0,0,0,0,1,0,0,0,0,11,2,0,5,0,0,2,9,0,0,0,3,10,0,0,0,18,9,1,1,1,0,0,0,1,0,8,1,0,0,3,2,0,4,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,3,2,3,0,0,6,0,1,8,0,2,0,0,7,11,0,4,0,4,0,0,13,15,4,1,9,2,0,3,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,2,4,75,111,15,7,81,27,8,2,0,72,254,11,225,101
Larceny 23,186,343,0,0,0,1,0,0,1,0,0,0,2,0,0,6,6,0,6,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,5,9,0,0,0,0,0,0,0,0,4,3,0,0,3,1,0,0,3,12,0,2,0,0,3,1,0,0,0,7,0,42,0,0,0,0,1,0,1,2,0,2,1,0,0,13,1,0,12,0,1,5,9,0,6,0,4,13,1,0,1,10,5,1,0,1,0,0,0,2,1,8,2,0,0,2,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,7,3,0,0,9,0,0,11,1,0,0,0,6,15,0,3,0,7,0,0,5,7,4,0,6,6,0,1,0,1,1,1,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,3,2,70,126,14,16,76,30,7,4,0,72,271,24,231,112
Larceny 24,187,339,0,1,0,0,0,1,0,0,1,0,3,0,0,5,3,0,8,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,3,6,0,0,1,0,0,0,1,0,5,3,2,0,0,0,1,0,5,5,0,0,0,0,4,0,1,0,0,10,0,31,0,1,0,0,0,1,0,0,0,1,1,0,0,16,2,0,3,0,1,2,15,0,3,0,1,11,1,0,0,24,9,3,4,1,1,0,0,6,0,5,4,0,0,2,1,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,3,0,0,0,0,6,3,0,2,4,0,1,2,1,1,1,0,4,12,0,1,0,2,0,0,17,8,6,1,9,8,0,2,0,1,0,3,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,118,21,11,104,26,6,3,0,79,260,26,235,104
Larceny 25-29,188,1994,0,10,1,1,0,0,6,0,1,0,12,0,1,39,26,0,29,7,5,0,0,1,3,0,6,0,15,3,0,1,0,1,22,33,2,1,7,1,0,1,2,0,11,20,4,2,12,1,14,0,31,30,1,13,0,1,12,1,4,9,2,41,1,182,0,1,1,0,19,1,0,2,0,8,4,0,1,74,8,1,34,1,0,25,71,5,8,0,31,58,2,1,0,140,36,11,15,2,1,6,0,14,1,46,25,3,11,11,1,2,17,6,0,2,4,3,0,9,1,1,9,0,1,0,0,3,0,16,2,0,4,4,34,4,0,3,27,1,4,42,2,3,1,3,55,51,0,15,1,29,0,0,61,54,19,1,43,27,0,8,12,1,2,4,10,0,12,4,9,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,26,0,4,3,21,320,621,108,87,581,187,38,52,0,436,1558,130,1421,573
Larceny 30-34,189,1670,0,5,0,4,0,0,2,1,1,1,14,0,2,40,23,0,62,4,4,1,0,2,0,0,8,0,10,5,0,0,0,1,30,38,1,0,7,0,0,0,1,1,21,20,3,1,4,0,9,0,30,31,0,13,0,2,9,1,2,3,1,26,0,144,0,1,0,0,10,0,0,2,0,9,2,0,3,60,4,1,30,2,0,19,47,1,2,0,11,41,3,0,1,112,39,8,1,2,0,2,1,12,0,45,19,3,15,17,0,0,21,5,0,3,0,1,0,5,0,3,7,0,0,0,0,1,0,9,0,5,0,8,22,7,1,3,38,1,3,29,2,1,0,3,30,34,0,12,0,20,0,2,62,48,21,2,47,19,0,2,10,0,3,4,5,2,13,2,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,6,3,10,276,584,71,88,461,136,23,31,0,379,1291,93,1209,461
Larceny 35-39,190,1280,0,5,0,0,0,0,10,0,1,0,10,0,0,29,17,0,31,4,2,0,0,0,3,0,2,1,4,0,0,0,0,0,23,26,1,0,6,1,0,0,0,3,17,13,4,0,5,1,3,0,24,34,1,2,0,0,7,0,2,5,0,32,0,147,0,0,0,0,5,0,0,2,0,9,0,0,1,46,12,1,24,0,0,10,33,2,0,0,19,35,1,0,0,82,32,9,6,1,0,2,1,6,0,26,11,0,4,11,1,4,11,3,0,3,1,0,0,4,0,0,5,0,0,0,1,1,0,2,0,3,1,4,22,5,0,3,9,0,2,22,0,2,1,2,26,28,0,9,0,20,0,0,51,42,9,2,35,16,0,1,5,0,0,4,7,1,4,0,6,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,4,3,19,172,466,51,55,371,111,29,25,0,306,974,63,895,385
Larceny 40-44,191,863,0,1,0,0,0,0,4,0,2,0,7,0,0,16,10,0,20,3,2,0,0,0,1,0,6,1,6,0,0,0,0,1,8,15,0,0,5,0,0,0,0,1,12,11,0,0,3,0,3,1,18,18,0,13,0,2,1,0,1,4,0,17,0,68,0,0,1,0,1,0,0,0,0,4,1,0,2,31,1,0,8,0,0,9,27,0,0,0,14,26,1,0,0,74,12,10,8,1,0,3,0,6,0,27,16,0,2,8,0,0,9,0,0,4,1,0,3,3,0,0,3,0,0,1,0,3,0,2,0,1,1,0,10,0,0,1,22,0,0,14,0,1,0,0,11,15,0,7,0,13,0,2,46,19,4,2,32,11,0,4,2,0,1,3,3,2,6,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,7,136,285,33,35,279,69,12,14,0,220,643,28,636,227
Larceny 45-49,192,977,0,3,0,2,0,0,2,1,0,0,9,0,0,14,13,0,16,4,1,0,0,1,3,1,3,0,5,1,0,0,0,0,7,19,2,0,3,0,0,0,0,3,13,12,1,1,1,2,2,0,13,20,0,12,0,1,8,0,3,3,1,29,0,77,0,0,0,0,2,0,1,1,0,3,0,0,3,36,9,0,24,0,1,29,29,3,1,0,18,17,0,0,1,63,14,7,4,0,0,4,0,7,0,31,6,0,3,14,1,2,13,1,1,1,1,0,3,3,0,0,4,0,0,0,0,1,0,2,0,0,3,0,6,4,0,0,20,0,1,24,0,1,1,2,10,14,0,9,1,13,0,0,43,25,13,0,34,19,0,3,6,0,0,5,8,1,3,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,11,0,3,3,10,157,295,35,53,310,76,26,25,0,216,761,45,729,248
Larceny 50-54,193,777,0,0,0,1,0,0,2,1,2,0,14,0,0,7,17,0,10,2,3,0,0,0,1,0,2,0,1,2,0,0,0,0,7,10,2,0,2,0,0,0,1,0,16,7,1,0,3,2,7,1,22,9,0,9,0,1,4,0,1,3,0,25,0,67,0,1,0,0,0,2,0,1,0,6,0,0,5,32,0,0,9,0,0,6,23,1,2,0,11,8,1,0,0,75,7,9,3,0,1,0,0,7,0,27,8,0,5,14,1,1,4,1,0,1,0,0,0,0,0,2,7,0,0,0,0,2,0,5,0,0,0,3,5,4,0,0,17,0,3,19,0,1,0,1,7,16,0,7,0,5,0,0,22,20,5,1,20,11,0,3,2,1,0,2,9,1,2,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,11,0,5,3,12,152,233,21,30,237,79,11,14,0,198,579,36,573,204
